predclass,age,workclass,occupation,native-country,education,marital-status,education-num,hours-per-week,capital-gain,capital-loss,race,sex,relationship,age-hours,sex-marital
0,5,3,2,1,1,1,12,14,0,0,4,0,3,183,1
1,25,3,2,1,1,0,12,44,0,0,4,1,0,814,5
0,5,3,1,1,4,1,9,19,0,0,4,1,3,239,6
1,18,2,4,1,1,0,12,44,95,0,4,1,0,699,5
0,4,3,5,1,4,1,9,24,0,0,4,0,3,279,1
1,26,2,4,1,2,0,15,41,0,0,4,1,0,785,5
0,5,0,0,1,4,1,8,39,0,0,4,1,3,430,6
0,1,3,5,1,3,1,6,23,0,0,4,1,3,234,6
0,11,3,5,1,3,1,6,39,0,0,2,1,1,530,6
0,3,0,0,1,4,1,9,23,0,0,4,1,3,258,6
0,15,3,4,1,2,1,15,44,55,0,4,1,1,654,6
0,32,1,5,1,3,3,6,59,0,0,4,0,3,1122,3
0,21,1,1,1,4,0,9,39,0,0,4,0,5,683,0
0,4,3,3,1,4,1,8,39,0,0,4,1,3,414,6
0,5,3,2,1,3,1,5,14,0,0,4,1,3,183,6
1,17,1,4,1,5,0,13,34,98,0,4,0,5,559,0
0,15,3,4,1,4,0,9,44,0,0,4,1,0,654,5
0,16,3,2,1,4,0,9,19,0,0,4,1,0,339,5
0,24,3,2,1,4,3,9,51,0,0,4,1,1,894,8
0,21,3,3,1,4,0,8,39,0,0,4,1,0,683,5
1,41,1,2,1,1,4,12,39,0,0,4,0,4,954,4
0,27,3,3,1,4,0,9,34,0,0,4,1,0,689,5
1,44,3,3,1,1,0,12,39,0,0,4,1,0,991,5
0,18,3,2,1,4,1,9,39,0,0,4,0,2,638,1
0,19,3,2,1,4,0,8,49,0,0,4,1,0,782,5
0,27,3,1,1,4,2,9,39,0,0,4,0,4,766,2
0,18,3,3,1,4,3,8,39,0,0,4,1,1,638,8
0,26,3,4,1,1,3,12,37,0,0,4,0,1,720,3
1,34,2,2,1,4,0,8,49,98,0,4,1,0,1023,5
0,6,3,3,1,4,1,8,52,0,0,4,1,1,571,6
0,42,3,5,1,4,0,8,39,0,0,4,1,0,967,5
0,1,3,5,2,4,1,8,11,0,0,4,0,3,114,1
0,6,3,3,5,4,1,9,14,0,0,4,0,3,189,1
0,7,3,2,1,4,1,8,39,20,0,4,0,4,459,1
0,40,3,3,1,3,3,5,39,0,0,4,1,4,943,8
0,11,3,2,1,4,1,9,34,0,0,4,1,1,467,6
1,42,3,2,1,1,0,12,49,0,0,4,1,0,1124,5
0,22,3,1,1,4,1,8,47,0,0,4,1,1,806,6
0,9,3,3,1,4,0,8,49,0,0,4,1,0,604,5
0,0,3,2,1,3,1,6,22,0,0,4,0,3,212,1
1,28,2,4,1,6,0,14,39,0,0,4,1,0,782,5
0,47,1,4,1,4,0,8,19,0,0,4,0,5,595,0
0,55,0,0,1,1,4,12,3,0,0,4,1,1,160,9
0,38,3,4,1,5,1,13,39,0,0,4,0,1,915,1
0,30,3,3,1,4,0,8,15,0,0,4,1,0,378,5
0,26,3,3,6,4,0,9,39,0,0,1,1,0,753,5
0,29,2,5,1,4,3,8,39,0,0,4,0,4,796,3
1,37,3,2,1,4,0,8,39,0,0,4,1,0,902,5
0,9,3,4,6,1,1,12,39,73,0,1,1,1,495,6
0,11,1,4,1,1,1,12,39,0,34,4,0,1,530,1
0,40,3,1,1,0,3,10,39,0,0,4,0,4,943,3
0,18,3,3,1,4,0,8,39,0,0,4,1,0,638,5
0,44,2,3,5,4,0,8,39,0,0,4,1,0,991,5
0,31,3,2,1,4,3,9,64,0,0,4,0,1,1161,3
1,13,2,2,1,1,3,12,54,0,82,4,1,1,726,8
0,53,2,3,1,0,0,10,39,0,0,4,1,0,1091,5
0,13,1,3,2,3,3,4,39,0,0,4,0,4,562,3
0,17,3,2,1,4,1,8,39,0,0,4,0,1,623,1
0,9,3,2,1,1,1,12,39,0,0,4,0,1,495,1
0,24,2,3,1,3,3,7,39,0,0,4,1,4,722,8
0,2,3,3,1,4,1,9,29,0,0,4,1,1,298,6
0,42,3,3,1,4,0,8,39,0,0,2,1,0,967,5
1,31,3,5,0,1,0,12,39,0,51,4,0,5,823,0
1,13,1,3,5,4,0,8,69,70,0,4,1,0,882,5
0,35,3,3,1,4,0,8,31,0,0,4,1,0,731,5
0,26,3,2,1,1,3,12,49,0,0,4,0,4,900,3
1,34,1,4,1,1,0,12,39,0,0,2,1,0,863,5
0,8,3,1,0,4,1,9,39,0,0,2,0,3,478,1
0,14,3,3,1,4,0,9,39,0,0,4,1,0,579,5
0,2,3,3,1,4,1,8,39,0,0,4,0,3,382,1
0,12,3,1,1,0,1,10,69,0,0,4,1,1,861,6
0,23,3,3,1,4,0,8,44,0,0,4,1,0,782,5
0,23,3,1,1,0,0,10,39,0,0,4,1,0,709,5
0,28,3,3,2,3,1,6,39,0,0,4,1,1,782,6
0,41,1,1,1,4,1,8,39,0,41,4,1,1,954,6
0,11,1,4,1,5,1,13,49,0,0,4,0,1,638,1
1,26,1,4,1,1,1,12,39,0,0,4,0,1,753,1
0,23,1,2,1,1,1,12,39,0,0,4,0,3,709,1
0,38,3,2,1,4,3,9,55,0,0,2,0,4,1154,3
0,1,3,2,1,4,1,8,23,0,0,4,0,3,234,1
1,19,3,3,1,4,0,8,39,0,0,3,1,0,654,5
0,4,3,2,1,4,1,8,29,0,0,4,0,3,326,1
1,28,3,2,1,5,0,13,39,0,0,4,1,0,782,5
0,36,3,3,1,1,0,12,59,0,0,4,1,0,1172,5
0,16,3,1,1,4,0,8,39,0,0,4,1,0,610,5
0,18,2,5,1,4,3,9,19,0,0,4,0,4,354,3
0,18,3,2,1,4,1,8,28,0,0,4,0,3,484,1
0,24,3,1,1,4,3,8,39,0,0,2,0,4,722,3
1,27,2,2,1,1,0,12,44,0,0,4,1,0,843,5
0,44,3,2,1,4,3,8,39,0,0,4,1,1,991,8
0,1,3,5,1,4,1,9,11,0,0,4,0,3,114,1
0,25,1,2,1,1,1,12,37,0,0,4,0,1,706,1
0,11,3,2,1,4,3,8,39,0,0,4,0,1,530,3
1,36,3,3,1,4,0,8,39,0,0,4,1,0,890,5
0,34,3,1,1,4,3,8,39,0,77,4,0,4,863,3
0,15,3,4,1,1,1,12,39,0,0,2,0,1,595,1
0,18,3,3,1,4,0,8,39,0,0,4,1,0,638,5
0,27,3,3,1,1,3,12,55,0,0,4,0,4,999,3
0,8,0,0,1,0,1,11,19,0,0,4,1,3,269,6
0,21,1,4,1,1,1,12,39,0,0,4,0,1,683,1
1,11,1,6,1,1,0,12,49,0,0,4,1,0,638,5
0,19,3,3,1,4,1,8,39,0,0,2,0,2,654,1
0,23,1,1,1,1,3,12,31,0,0,2,0,2,595,3
0,20,3,2,1,0,3,10,39,0,0,4,0,1,669,3
0,1,3,5,1,3,1,6,19,0,0,4,0,3,195,1
0,34,3,2,1,4,3,9,49,0,0,2,0,4,1023,3
1,25,3,2,1,4,1,9,78,0,0,4,1,1,1210,6
0,24,3,1,2,0,3,10,39,0,0,4,0,3,722,3
0,28,0,0,1,4,1,8,24,0,0,4,1,2,533,6
1,15,1,1,1,1,0,12,37,0,0,4,1,0,569,5
0,7,3,3,1,4,1,9,39,0,0,4,1,3,459,6
0,46,3,3,1,3,4,5,19,0,0,4,0,1,586,4
1,50,2,2,1,4,0,9,39,115,0,4,1,0,1061,5
0,19,3,4,1,4,3,8,49,0,0,2,0,4,782,3
1,35,3,2,1,3,0,7,59,0,0,4,1,0,1161,5
1,15,3,3,1,4,0,8,39,0,0,4,1,0,595,5
0,21,3,1,1,4,0,9,44,0,0,4,1,0,750,5
0,16,3,4,3,1,1,12,9,0,0,1,1,1,183,6
0,33,3,2,1,4,3,8,39,0,0,4,0,4,849,3
0,38,3,1,1,4,3,8,39,0,0,4,0,1,915,3
0,30,0,0,1,4,3,9,41,0,0,4,0,4,840,3
0,13,3,3,1,4,3,8,39,0,0,4,0,1,562,3
0,23,2,3,2,3,0,2,7,0,0,3,1,0,176,5
1,19,3,3,1,4,0,8,39,0,50,4,1,0,654,5
0,33,3,5,2,3,2,1,39,0,0,4,1,1,849,7
1,28,3,3,1,1,0,12,39,98,0,4,1,0,782,5
0,5,3,5,1,4,0,8,39,0,0,4,0,5,430,0
1,17,3,2,1,4,0,8,49,0,0,4,1,0,745,5
0,20,3,2,1,4,0,9,59,0,0,4,1,0,923,5
0,40,3,5,1,3,4,3,28,0,0,2,0,4,728,4
0,12,3,3,0,4,1,9,39,0,0,1,1,2,545,6
0,14,3,3,1,4,1,8,39,0,0,4,1,1,579,6
0,15,3,5,1,4,1,9,39,0,0,2,1,1,595,6
1,28,0,0,1,1,0,12,44,0,0,2,1,0,859,5
0,14,3,3,1,4,3,8,39,0,0,4,1,1,579,8
0,12,3,3,1,4,3,8,29,0,0,4,0,4,426,3
0,13,1,4,1,1,0,12,39,0,0,4,1,0,562,5
0,26,2,2,1,4,0,8,49,0,0,4,1,0,900,5
1,33,3,4,1,2,0,15,49,122,0,4,1,0,1010,5
0,20,1,4,1,1,3,12,59,0,0,4,0,2,923,3
0,42,1,4,1,5,3,13,34,0,0,2,0,3,871,3
0,1,1,1,1,4,1,8,39,0,0,4,0,3,362,1
0,8,3,5,1,1,1,12,42,0,0,4,1,3,511,6
0,19,3,3,2,4,0,9,51,0,0,4,1,0,806,5
0,0,3,2,1,3,1,5,11,3,0,4,0,3,106,1
1,38,1,3,1,4,0,8,39,70,0,4,1,0,915,5
0,30,1,5,1,4,0,8,39,66,0,4,1,2,808,5
0,0,0,0,1,3,1,5,15,0,0,4,0,3,150,1
0,1,3,5,1,4,1,9,29,0,0,4,1,3,285,6
1,29,4,1,1,4,0,9,78,0,0,4,1,0,1263,5
0,14,3,3,1,4,1,8,39,0,0,2,1,2,579,6
0,44,3,3,1,4,0,8,39,0,0,4,1,0,991,5
0,11,3,3,2,3,1,0,37,0,0,4,1,1,505,6
1,26,4,4,1,1,0,12,39,0,0,4,1,0,753,5
0,9,3,2,1,1,1,12,49,0,0,4,0,1,604,1
0,15,3,3,1,4,0,8,39,0,0,4,1,0,595,5
0,35,4,6,1,4,0,8,39,0,0,4,1,0,878,5
0,38,3,4,1,5,1,13,39,0,0,4,0,1,915,1
0,50,3,1,1,4,4,8,39,91,0,4,0,4,1061,4
0,8,3,5,1,4,1,9,47,0,0,4,1,1,562,6
1,16,3,4,1,1,0,12,49,112,0,4,1,0,726,5
0,12,3,2,1,0,1,11,37,0,0,4,0,2,522,1
0,3,3,5,1,4,1,9,39,0,0,4,0,3,396,1
0,41,0,0,1,4,0,9,39,0,0,4,0,5,954,0
0,39,0,0,1,1,1,12,19,0,0,4,0,4,530,1
1,20,3,3,0,4,0,9,44,0,0,4,1,0,732,5
0,19,3,2,1,3,3,3,34,0,0,3,0,1,586,3
0,4,2,3,1,4,1,9,59,0,0,4,1,3,586,6
0,9,3,5,1,4,1,8,15,0,0,2,0,1,226,1
0,64,0,0,1,3,4,1,29,0,0,4,1,1,987,9
0,35,3,3,1,0,1,11,39,0,0,1,1,3,878,6
1,31,3,4,0,4,0,8,39,98,0,4,1,0,823,5
1,17,3,2,1,1,0,12,49,0,0,4,1,0,745,5
0,30,3,3,1,3,0,2,39,0,0,4,1,0,808,5
1,20,3,4,1,0,1,10,47,0,0,4,0,1,774,1
0,20,1,4,1,1,1,12,44,0,0,4,0,1,732,1
1,25,3,2,2,4,3,8,39,101,0,4,1,1,738,8
0,6,3,3,1,4,1,9,24,0,0,4,0,3,299,1
0,20,3,3,1,4,1,8,49,0,0,4,1,1,800,6
1,28,3,4,1,2,0,15,39,0,0,4,1,0,782,5
0,11,4,2,1,4,1,9,39,0,0,0,0,4,530,1
0,72,3,2,1,1,0,12,39,0,0,4,1,0,1245,5
1,37,1,4,1,5,3,13,36,0,0,2,0,4,848,3
0,6,3,1,1,4,1,9,23,0,0,4,1,3,289,6
0,3,0,0,2,3,1,2,24,0,0,4,1,1,269,6
0,33,0,0,6,4,3,8,39,0,0,1,0,4,849,3
0,18,3,3,1,4,1,8,39,0,0,4,0,1,638,1
0,20,3,3,1,4,0,8,39,0,0,4,1,0,669,5
0,14,4,1,1,4,1,8,39,0,0,4,0,1,579,1
0,7,3,2,1,1,1,12,41,0,0,4,1,3,481,6
0,35,3,3,1,4,1,9,39,0,0,4,1,1,878,6
0,1,0,0,1,4,1,8,29,0,0,4,1,3,285,6
0,18,3,2,1,4,0,8,39,0,0,4,1,0,638,5
1,34,3,2,1,5,0,13,39,0,81,4,1,0,863,5
1,24,3,2,1,4,0,8,64,112,0,4,1,0,1056,5
1,40,1,1,1,4,0,9,39,0,0,4,0,5,943,0
0,5,3,2,1,4,1,8,39,0,0,3,1,3,430,6
0,20,3,3,1,1,0,12,44,0,0,4,1,0,732,5
1,57,3,1,1,4,4,8,34,0,76,4,1,1,1035,9
0,39,3,2,3,4,1,8,39,0,0,4,1,1,928,6
0,16,3,2,1,4,3,8,47,0,0,4,1,1,702,8
0,14,1,6,1,4,0,9,29,0,0,4,1,0,450,5
1,24,1,4,1,1,0,12,34,0,0,4,1,0,653,5
0,9,3,1,1,1,3,12,39,0,0,4,0,4,495,3
0,42,1,5,2,3,4,5,24,0,0,4,0,1,667,4
0,6,3,2,1,4,0,8,59,0,0,2,1,1,633,5
0,18,3,3,1,4,0,8,39,0,0,4,1,0,638,5
0,33,1,1,2,0,3,10,39,0,0,4,0,4,849,3
0,35,2,4,1,4,3,9,31,0,0,4,0,1,731,3
0,14,3,2,1,4,0,9,39,0,0,4,0,5,579,0
0,20,3,5,2,4,2,8,34,0,0,2,0,4,601,2
0,31,3,3,1,4,0,9,39,0,0,4,1,0,823,5
0,33,1,6,1,4,3,9,39,0,0,4,1,1,849,8
0,13,3,3,1,4,0,8,39,0,0,4,1,0,562,5
0,7,3,5,1,4,0,8,39,0,0,4,1,0,459,5
0,40,2,3,1,4,0,8,59,0,0,4,1,0,1221,5
0,32,2,3,1,0,3,10,47,0,0,4,1,1,965,8
0,6,3,2,2,1,1,12,39,0,0,4,1,1,445,6
0,3,3,2,1,4,1,9,35,0,0,2,0,1,362,1
1,35,1,5,0,4,0,8,39,0,0,1,0,5,878,0
1,39,3,2,1,1,0,12,49,98,0,1,0,5,1091,0
1,40,4,2,1,5,3,13,59,0,0,4,0,1,1221,3
0,3,3,6,1,4,1,9,39,0,0,4,1,3,396,6
0,26,3,3,1,4,3,8,34,0,0,4,1,1,678,8
1,24,2,4,3,6,0,14,49,122,0,1,1,0,867,5
0,28,3,2,1,4,3,9,39,0,0,4,1,1,782,8
0,19,3,3,2,4,0,8,44,0,0,4,1,0,715,5
0,45,4,5,1,3,3,4,39,0,0,4,0,4,1004,3
0,2,2,5,1,4,1,8,5,0,0,4,1,3,52,6
0,7,3,2,1,4,0,9,49,0,0,4,1,0,562,5
0,2,2,2,1,4,1,8,19,0,0,4,1,3,208,6
0,3,0,0,1,4,0,8,39,0,0,4,0,5,396,0
0,15,3,2,1,1,0,12,39,0,0,4,1,0,595,5
0,27,2,1,1,4,1,9,44,0,0,4,0,1,843,1
0,36,1,3,1,3,0,3,39,0,0,2,1,0,890,5
0,28,3,5,7,3,0,3,35,0,0,1,1,0,715,5
1,22,3,2,1,5,1,13,49,0,0,4,1,1,833,6
1,38,3,4,1,5,0,13,24,0,0,4,1,0,630,5
0,13,3,2,1,1,1,12,54,0,0,4,1,1,726,6
1,22,4,2,1,4,0,9,39,0,0,1,1,0,695,5
0,6,1,6,1,4,1,8,44,0,0,4,1,1,492,6
0,11,2,2,1,1,1,12,47,0,0,4,0,1,619,1
1,25,3,3,1,0,0,10,39,0,0,0,1,0,738,5
0,18,3,3,1,4,3,8,39,0,0,4,1,1,638,8
0,22,3,5,1,4,1,8,24,0,0,4,0,1,465,1
0,12,3,2,1,1,3,12,19,0,0,4,0,4,302,3
0,4,2,3,1,4,1,8,34,0,0,1,1,3,370,6
0,18,3,1,2,5,0,13,37,0,0,4,1,0,614,5
0,25,3,2,1,4,0,9,39,0,0,4,1,0,738,5
0,11,3,3,1,3,1,4,29,0,0,4,1,1,414,6
0,40,3,4,0,3,3,3,19,0,0,4,0,2,537,3
0,42,0,0,1,4,3,8,44,0,0,4,0,1,1053,3
0,33,3,3,2,3,0,0,39,0,0,2,1,0,849,5
1,20,2,4,1,6,0,14,49,98,0,4,1,0,800,5
0,3,3,3,1,4,1,8,39,0,0,4,1,2,396,6
0,29,2,2,1,4,0,9,49,0,0,4,0,5,948,0
0,11,3,2,1,4,1,9,39,0,0,4,0,4,530,1
0,15,3,5,1,4,3,9,37,0,0,4,0,1,569,3
0,3,3,3,1,3,1,4,34,0,0,4,1,4,354,6
0,21,1,6,1,1,0,12,39,0,0,4,1,0,683,5
0,19,3,4,5,1,1,12,44,0,0,4,0,1,715,1
0,13,3,4,1,5,1,13,15,0,0,4,0,1,258,1
1,18,3,2,1,5,1,13,44,0,0,4,0,1,699,1
0,13,1,4,1,5,3,13,49,0,0,0,1,1,676,8
0,39,3,6,1,3,3,4,39,0,0,4,1,1,928,8
0,13,3,3,2,3,2,4,39,0,0,4,1,1,562,7
0,47,3,3,2,3,0,1,39,0,0,4,1,0,1027,5
0,4,0,0,1,4,1,9,19,0,0,4,0,3,228,1
0,0,0,0,1,3,1,5,34,0,0,4,1,3,309,6
0,32,3,3,1,4,0,8,39,0,0,2,0,5,836,0
1,20,3,4,0,1,0,12,39,0,0,4,1,0,669,5
0,35,0,0,1,1,4,12,7,0,0,4,0,1,226,4
0,38,3,5,1,4,0,8,32,0,0,4,0,2,787,0
0,7,3,2,1,3,1,6,19,0,0,2,0,3,258,1
0,6,3,2,1,4,3,8,29,0,0,4,0,1,351,3
0,14,3,1,1,4,1,9,38,0,0,2,0,4,566,1
0,0,0,0,1,3,1,5,13,0,0,4,1,3,128,6
0,33,3,3,1,4,3,8,37,0,56,4,1,1,818,8
0,16,3,2,1,4,0,8,54,0,0,4,1,0,787,5
0,7,3,2,1,1,1,12,39,0,0,4,0,1,459,1
0,20,3,5,1,3,0,7,44,0,0,4,0,5,732,0
0,14,2,3,1,3,1,5,59,0,69,4,1,1,803,6
0,60,0,0,1,4,0,9,7,0,0,4,1,0,319,5
0,4,3,1,1,1,1,12,37,0,0,2,0,3,395,1
0,1,3,2,1,4,1,9,9,0,0,4,1,3,91,6
0,8,3,3,1,4,1,8,39,0,0,4,1,3,478,6
0,40,3,3,0,0,4,10,39,0,0,2,1,1,943,9
0,8,3,4,1,4,1,9,59,0,0,4,0,4,676,1
0,45,2,2,1,4,4,9,19,0,0,4,0,1,579,4
1,18,3,2,1,0,0,10,47,95,0,4,1,0,738,5
0,9,3,4,1,4,3,9,39,80,0,4,0,1,495,3
0,30,3,5,1,4,1,8,39,0,0,2,1,1,808,6
0,8,3,2,1,0,1,11,39,0,0,4,0,1,478,1
0,16,3,4,1,0,1,10,39,0,0,4,0,1,610,1
0,11,3,3,1,1,1,12,39,0,0,4,1,3,530,6
1,25,2,4,1,6,0,14,39,0,0,4,1,0,738,5
1,33,3,2,1,5,0,13,39,0,0,4,1,0,849,5
0,44,3,3,2,3,0,1,39,0,0,4,1,0,991,5
0,33,3,3,1,4,0,8,39,0,0,4,1,0,849,5
0,6,0,0,1,4,1,8,39,0,0,4,1,1,445,6
0,10,0,0,1,4,1,9,24,0,0,4,0,4,346,1
1,34,3,2,1,4,0,8,49,0,55,4,1,0,1023,5
0,20,3,2,1,4,0,9,38,0,0,4,1,0,655,5
0,8,3,1,1,1,1,12,34,0,0,4,0,1,428,1
1,21,3,1,1,1,0,12,41,0,0,1,1,0,706,5
1,43,4,4,6,6,0,14,59,122,0,1,1,0,1251,5
0,49,0,0,1,4,0,8,49,0,0,4,1,0,1199,5
1,57,3,2,1,4,0,9,23,87,0,4,1,0,774,5
0,20,3,4,1,5,0,13,69,0,0,4,1,0,1035,5
0,9,3,2,1,1,1,12,39,0,0,4,1,1,495,6
1,22,3,2,1,4,0,9,39,0,0,4,1,0,695,5
0,2,0,0,1,4,1,8,7,0,0,4,0,3,75,1
0,18,3,1,1,3,0,5,35,0,0,4,0,5,586,0
0,26,1,4,1,5,4,13,39,0,0,2,0,4,753,4
1,14,2,2,1,4,0,8,49,0,0,4,1,0,691,5
0,18,2,2,1,4,0,9,49,0,0,4,1,0,763,5
0,13,3,2,3,4,3,9,64,0,0,4,0,4,833,3
0,5,3,5,1,4,1,8,19,0,0,4,0,3,239,1
0,19,3,3,1,3,3,3,39,0,0,4,0,1,654,3
0,2,3,2,1,4,1,9,33,0,0,4,0,3,332,1
0,19,3,3,1,4,3,8,73,0,0,4,1,1,1066,8
0,12,1,6,1,1,1,12,39,0,0,4,0,3,545,1
0,13,1,6,1,4,1,9,39,55,0,4,0,1,562,1
0,14,3,1,1,4,0,8,39,0,0,4,0,5,579,0
0,10,3,2,1,4,1,8,39,0,0,2,1,3,513,6
0,27,0,0,4,0,0,10,39,0,63,1,1,0,766,5
0,0,3,1,1,3,1,6,14,0,0,4,0,3,140,1
1,19,3,3,1,4,0,8,39,0,0,4,1,0,654,5
1,26,3,1,1,1,0,12,39,0,0,4,1,0,753,5
0,29,2,2,1,3,0,4,39,0,0,4,1,0,796,5
0,7,3,1,1,4,1,8,19,0,0,2,0,2,258,1
0,25,3,3,1,4,1,9,39,0,0,2,1,1,738,6
1,38,1,3,1,4,0,9,42,0,0,4,1,0,968,5
0,44,2,3,3,0,4,10,39,0,0,4,0,4,991,4
0,3,3,2,2,4,1,8,9,0,0,4,0,3,104,1
0,43,3,2,1,4,0,9,39,0,0,4,1,0,979,5
0,7,3,1,1,0,0,10,39,0,0,4,0,5,459,0
0,16,3,4,1,1,0,12,50,0,0,4,1,0,741,5
1,50,2,4,1,4,1,9,49,0,0,4,0,1,1207,1
0,17,3,2,1,4,1,8,49,0,0,4,1,1,745,6
0,17,3,5,1,4,0,9,29,0,0,4,0,5,485,0
0,21,3,4,1,4,3,9,39,0,0,4,0,3,683,3
0,33,3,2,1,1,3,12,39,0,0,4,0,1,849,3
0,28,3,3,1,4,0,9,45,0,0,4,1,0,874,5
0,38,0,0,2,4,4,8,34,0,0,4,0,4,825,4
0,1,3,2,1,4,1,8,34,0,0,4,1,3,326,6
0,9,0,0,1,3,1,5,39,0,0,0,0,4,495,1
0,23,3,1,1,0,4,10,29,0,0,4,0,4,562,4
0,20,2,3,3,4,3,9,39,0,0,4,0,4,669,3
0,18,3,3,1,3,0,5,44,0,0,4,1,0,699,5
0,5,3,4,1,4,1,9,24,28,0,4,0,3,288,1
0,16,3,3,1,4,3,8,39,0,0,4,1,1,610,8
1,25,1,1,1,4,0,9,39,0,0,4,0,5,738,0
0,19,3,3,2,4,3,9,39,0,0,3,1,3,654,8
0,24,3,2,1,4,0,9,59,0,0,4,1,0,998,5
0,22,3,1,1,4,3,8,39,0,0,4,0,4,695,3
1,46,3,3,6,4,0,9,39,0,0,1,1,0,1014,5
1,35,3,2,2,4,0,9,59,0,0,4,1,0,1161,5
0,19,3,5,1,3,1,5,34,0,0,4,0,4,586,1
0,10,3,2,2,5,1,13,41,0,0,4,1,1,535,6
0,2,3,5,5,3,1,6,14,0,0,4,0,3,157,1
1,49,3,4,1,4,1,9,39,0,0,4,0,1,1049,1
1,57,1,2,1,4,4,9,39,113,0,2,1,1,1127,9
0,0,0,0,1,3,1,4,4,0,0,4,1,3,37,6
0,20,3,3,1,0,0,10,44,0,0,4,1,0,732,5
1,35,2,3,3,4,0,8,49,0,0,4,1,0,1038,5
0,4,0,0,1,4,1,9,39,0,0,4,0,3,414,1
1,27,3,2,1,5,3,13,39,0,89,4,1,1,766,8
0,7,3,2,1,1,1,12,64,0,49,4,1,1,695,6
0,2,0,0,1,4,1,9,17,0,0,4,1,3,187,6
0,14,3,1,1,0,1,10,44,0,0,2,1,1,637,6
1,25,2,2,1,4,0,9,39,0,0,4,1,0,738,5
1,18,3,4,1,1,0,12,14,0,0,4,0,5,279,0
0,18,2,3,1,0,0,10,54,0,0,4,1,0,825,5
0,9,1,4,1,6,1,14,78,0,0,4,0,1,878,1
0,22,2,3,1,4,0,9,39,0,0,4,0,5,695,0
0,21,3,1,1,1,0,12,49,0,0,4,1,0,818,5
1,22,1,2,3,1,0,12,39,0,0,1,1,0,695,5
1,18,3,2,1,1,0,12,39,0,50,4,1,0,638,5
0,23,3,3,1,4,0,8,44,0,0,4,0,5,782,0
1,47,3,4,1,6,4,14,39,0,82,4,0,1,1027,4
0,5,0,0,1,4,1,9,39,0,0,4,0,3,430,1
0,32,3,4,3,1,0,12,44,0,35,4,1,0,917,5
0,9,3,3,1,3,0,5,37,0,0,4,1,0,471,5
0,21,0,0,1,4,3,9,24,0,0,4,0,1,457,3
0,27,3,3,1,3,2,2,44,0,0,4,1,1,843,7
1,17,2,2,1,1,3,12,49,111,0,2,1,4,745,8
0,37,3,2,1,4,4,9,39,0,0,4,0,4,902,4
0,5,3,5,1,4,1,9,9,0,0,4,0,3,116,1
1,47,3,3,1,0,0,11,39,0,0,4,1,0,1027,5
0,5,3,2,1,4,1,8,19,0,0,4,0,3,239,1
1,23,2,2,1,1,0,12,54,0,0,4,1,0,915,5
1,19,3,3,1,4,0,8,39,81,0,4,1,0,654,5
0,3,0,0,1,4,1,8,39,0,0,4,1,2,396,6
0,32,3,1,1,4,3,9,39,0,0,4,0,1,836,3
1,25,3,3,1,4,0,8,39,0,0,4,1,0,738,5
1,31,3,2,1,1,3,12,49,0,0,4,0,1,979,3
0,10,3,3,1,3,1,7,39,0,0,4,1,3,513,6
0,13,3,2,1,3,0,6,39,0,0,4,1,0,562,5
0,5,3,2,1,4,1,8,27,0,0,4,0,1,319,1
0,19,3,3,1,4,0,8,44,0,0,4,1,0,715,5
0,36,3,1,1,4,3,9,39,0,0,4,0,2,890,3
0,15,3,3,1,4,3,8,39,0,0,4,1,1,595,8
0,31,3,2,1,4,0,9,49,0,0,4,1,0,979,5
1,23,3,2,1,0,0,11,39,0,0,4,1,0,709,5
0,7,3,4,1,1,0,12,39,0,0,4,1,0,459,5
1,18,2,4,1,6,0,14,39,0,0,4,1,0,638,5
1,18,2,3,1,4,0,9,39,0,0,4,1,0,638,5
0,0,0,0,1,4,1,9,14,0,0,4,1,3,140,6
0,11,3,1,1,1,3,12,39,0,0,4,0,1,530,3
0,13,3,3,1,4,3,8,78,16,0,2,1,4,979,8
0,20,3,2,1,1,1,12,49,27,0,4,0,1,800,1
0,6,3,2,2,4,1,8,39,0,0,2,1,2,445,6
0,0,3,2,1,3,1,5,21,0,0,4,0,3,203,1
1,30,3,2,1,4,0,8,54,0,0,4,1,0,1034,5
1,26,3,4,1,4,0,9,39,0,0,4,1,0,753,5
1,22,1,2,1,4,0,9,39,0,19,0,1,0,695,5
0,20,3,1,2,4,0,8,39,0,0,4,1,0,669,5
0,6,3,2,1,4,0,8,34,0,0,2,0,5,399,0
0,24,3,2,1,4,3,8,39,0,0,4,0,4,722,3
0,5,3,5,1,4,1,8,34,0,0,2,0,1,385,1
0,13,0,0,1,1,2,12,34,0,0,4,0,1,498,2
1,22,3,2,3,2,3,15,59,0,89,4,0,1,960,3
1,48,3,3,1,4,0,8,49,0,0,4,1,0,1189,5
1,44,1,4,1,1,1,12,62,0,0,4,0,1,1291,1
0,3,3,5,2,3,1,7,29,0,0,4,1,1,311,6
0,20,1,5,1,4,3,8,54,50,0,4,0,4,862,3
0,22,3,2,1,1,3,12,59,0,0,4,1,1,960,8
0,10,3,5,1,4,1,8,39,0,0,2,1,1,513,6
0,15,2,2,1,3,0,5,54,0,0,4,1,0,766,5
0,37,3,1,1,4,3,9,34,0,0,4,0,1,814,3
1,22,3,4,1,1,0,12,39,0,0,4,1,0,695,5
0,0,3,5,1,3,1,6,19,0,0,2,1,2,186,6
0,6,3,2,0,4,1,8,26,0,0,2,0,1,321,1
